GEOID,Latitude,Longitude,block_pop,area_km2,pop_density
170830102001,39.07000108293008,-90.20607928335953,,158.89491111909953,
170830104015,39.11801801297645,-90.3349229123105,,0.5974128834338275,
170830101001,39.18075591352402,-90.19822085488751,,225.74692685857104,
170315001001,41.72045692083393,-87.59518408731287,739.0,0.36362329231884727,2032.3230541348253
170315001002,41.71603317083435,-87.59651042994122,718.0,0.5643008797608644,1272.3708676553351
170315001003,41.71825631536554,-87.60117968025176,818.0,0.6906330771116679,1184.4205369094104
170315802001,41.82793057218643,-87.69880370592765,1435.0,0.9061002143717246,1583.7100325541871
170315802002,41.82420672137269,-87.70055219000967,2080.0,0.4092449990281916,5082.530036870934
170315803001,41.82518765000197,-87.70893393480898,2426.0,0.8488703805253298,2857.915714409368
170315804001,41.817480218670184,-87.70956801658168,1249.0,1.5954834901928965,782.8348006590742
170315804002,41.811339450839355,-87.70634727636975,1180.0,0.23887672609234104,4939.78638816347
170315804003,41.80895371779246,-87.70842851316652,1293.0,0.269138695655069,4804.214410168363
171978804111,41.62893445556135,-88.18466326270683,,11.128846352453923,
170315804004,41.81200593666276,-87.71019040910733,1073.0,0.26767495921166884,4008.5931204028157
170315805014,41.821395482676785,-87.69708894556038,1378.0,0.22018570032820195,6258.3537348065565
170315805022,41.81276287581503,-87.69801152766489,1538.0,0.22182216782843314,6933.481964658986
171978804123,41.55754327034433,-88.15552386102699,,2.6956611540200055,
171978804162,41.55760776920536,-88.19540093617395,,2.22248385536804,
171978832093,41.54754455851224,-88.17574820902654,,1.0068867256559484,
171978804143,41.554518121109304,-88.17093850712331,,2.3375531460216026,
171978803032,41.714054483358176,-88.18027857970347,,1.6422220593846975,
171978834013,41.299156026099006,-88.15836559784901,,5.693871163074028,
171978803051,41.70160560775313,-88.17288042245991,,0.9549861853783339,
170312606001,41.879263855779726,-87.73297822474419,1108.0,0.2243728877984783,4938.208046754544
171978803054,41.69997230907866,-88.18121471079974,,1.9143863991103682,
171978835055,41.51007234841708,-87.80441712654704,,3.3201872699875783,
171978835131,41.52516917808078,-87.82946351606142,,4.528090336232996,
171978835141,41.539433657599524,-87.80850875742513,,0.9524169352445577,
170190053004,40.1346309132652,-88.22519189832029,,2.476980795483627,
170190102043,40.309182630852696,-88.13226615501807,,0.7977993301837684,
170190102041,40.302042739509545,-88.12567714684896,,4.436564606059074,
170190106031,40.185936548114626,-88.34698437785639,,34.14006902416564,
170190054022,40.132680246961364,-88.14949587894971,,20.725813496954547,
170190111001,40.113735517685015,-88.20877593327664,,1.07270761691987,
170910114001,41.111656535508025,-87.82012293855583,,7.275608250111798,
170910101002,41.252986967917636,-87.70838864278137,,209.61508185772615,
170910125002,41.08114442381111,-87.88392536347223,,34.03547448183427,
170910104001,41.13590607322416,-87.93012014112105,,34.69810501636595,
170910103003,41.05581803264326,-88.19142227443814,,226.88344094961622,
170910126001,41.04905685461844,-88.11476260015473,,8.83997344174251,
170910108001,41.12924640517481,-87.73967117616692,,26.73348848236926,
170910112001,41.10421577067465,-87.75734720217862,,10.6280858407407,
170910114002,41.126580933122824,-87.81046141023215,,12.961420892111487,
171359578003,39.17143292949492,-89.66186412656769,,2.8771363318679706,
170318408001,41.84265954358411,-87.7074246028674,2332.0,0.29594043992607016,7879.963956877825
170318408002,41.83901122952962,-87.70731751778986,1384.0,0.2966890391549976,4664.816752050501
170313016001,41.84258677447726,-87.71230205469254,2147.0,0.2969072225569842,7231.2151301335725
170313017011,41.84342406756655,-87.71781437212753,1376.0,0.186266202250982,7387.276829458983
170313017023,41.83904651714017,-87.71623447663177,1296.0,0.18632423404872744,6955.616947074477
170313017021,41.838498433177165,-87.7195126975509,1225.0,0.22351545957842303,5480.605244534302
170313017022,41.83893465708626,-87.72281777111544,1524.0,0.1869225586280005,8153.10902646562
170313018021,41.845133753818054,-87.72701505836801,809.0,0.14762062080339147,5480.264177167136
170313206001,41.87102632809822,-87.61546323332732,1934.0,1.8033285702241992,1072.4612430221493
170313206002,41.87184416491936,-87.62577891256979,2322.0,0.28731515757402193,8081.717719336738
170314302001,41.77160632019726,-87.57828694051906,593.0,0.22320439430126066,2656.7577303143207
170314302003,41.76766621032527,-87.58368998263184,805.0,0.29069785901518463,2769.198241525235
170314302004,41.77001475939386,-87.58218039274713,1218.0,0.2366993988797014,5145.767187262814
170314302005,41.77215573319026,-87.5836318620962,1575.0,0.219725048538273,7168.049389351517
170314303001,41.771490847873274,-87.58870339426825,1105.0,0.29318395324040863,3768.9648010643623
170314303003,41.76898403274174,-87.59120682920829,631.0,0.2505927452635386,2518.02979905265
170314304001,41.76515127826659,-87.58995294278031,551.0,0.22792011036091028,2417.5137469330566
170314304002,41.76329343157257,-87.58980134310315,807.0,0.21487269797128022,3755.7121384861243
